contract_date	call_put_flag	exercise_price	initial_margin	premium_margin
20250627	C	26000.0	10.91673699875	3.0
20250627	C	26050.0	9.0693451744	2.5
20250627	C	26100.0	9.024687954125	2.5
20250627	C	26150.0	7.42676036523	2.0
20250627	C	26200.0	5.82953910304	1.5
20250627	C	26250.0	5.84769689587	1.5
20250627	C	26300.0	4.248029486465	1.0
20250627	C	26350.0	4.26813790541	1.0
20250627	C	26400.0	4.28613171488	1.0
20250627	C	26450.0	2.6880822041199997	0.5
20250627	C	26500.0	2.7044043090499996	0.5
20250627	C	26550.0	2.722171623405	0.5
20250627	C	26600.0	2.7413803674499997	0.5
20250627	C	26650.0	2.758421560765	0.5
20250627	C	26700.0	2.7732852030850004	0.5
20250627	C	26750.0	0.0	-0.0
20250627	C	26800.0	1.20939019604	-0.0
20250704	C	20800.0	7869.848103541738	11908.9
20250704	C	20850.0	7861.672989156661	11669.4
20250704	C	20900.0	7853.1042289905745	11430.4
20250704	C	20950.0	7820.151555614208	11191.9
20250704	C	21000.0	7807.059592804552	10956.9
20250704	C	21050.0	7794.977610846365	10719.4
20250704	C	21100.0	7782.518707354704	10482.4
20250704	C	21150.0	7769.50409900516	10245.9
20250704	C	21200.0	7755.665315538542	10010.4
20250704	C	21250.0	7741.444448863117	9775.4
20250704	C	21300.0	7726.662077078025	9540.9
20250704	C	21350.0	7711.048677515107	9307.4
20250704	C	21400.0	7694.511967383916	9074.9
20250704	C	21450.0	7677.585208464125	8842.9
20250704	C	21500.0	7659.28198231193	8612.4
20250704	C	21550.0	7616.838863767089	8382.4
20250704	C	21600.0	7596.841538950347	8153.4
20250704	C	21650.0	7576.243453605029	7925.4
20250704	C	21700.0	7555.5050116994	7698.5
20250704	C	21750.0	7533.545092549148	7472.9
20250704	C	21800.0	7510.695865972887	7248.5
20250704	C	21850.0	7486.705310277303	7025.4
20250704	C	21900.0	7461.7340145885455	6803.5
20250704	C	21950.0	7421.480301126183	6583.5
20250704	C	22000.0	7393.356269459762	6364.9
20250704	C	22050.0	7364.388047090989	6147.4
20250704	C	22100.0	7325.544490433912	5937.6
20250704	C	22150.0	7289.106991834352	5724.2
20250704	C	22200.0	7251.305718064829	5512.6
20250704	C	22250.0	7211.211861761443	5303.2
20250704	C	22300.0	7169.419248114195	5095.6
20250704	C	22350.0	7125.364297099445	4890.6
20250704	C	22400.0	7079.945099350881	4688.1
20250704	C	22450.0	7031.346251505068	4488.1
20250704	C	22500.0	6980.596036978616	4290.6
20250704	C	22550.0	6927.775938443173	4096.2
20250704	C	22600.0	6872.009758798467	3904.2
20250704	C	22650.0	6813.455522523095	3715.5
20250704	C	22700.0	6752.181751510035	3529.7
20250704	C	22750.0	6687.849113347262	3347.2
20250704	C	22800.0	6626.101291964672	3168.1
20250704	C	22850.0	6544.706910284813	2999.4
20250704	C	22900.0	6469.500302337756	2826.9
20250704	C	22950.0	6386.749220773347	2658.8
20250704	C	23000.0	6309.850661366124	2493.8
20250704	C	23050.0	6224.97547773985	2333.4
20250704	C	23100.0	6139.462444081287	2177.9
20250704	C	23150.0	6047.690220679001	2026.8
20250704	C	23200.0	5952.634718845512	1880.9
20250704	C	23250.0	5852.68357132422	1740.9
20250704	C	23300.0	5748.599638351083	1606.5
20250704	C	23350.0	5647.959134828695	1476.9
20250704	C	23400.0	5519.443271454766	1360.4
20250704	C	23450.0	5388.465517576241	1243.8
20250704	C	23500.0	5250.336859364496	1133.4
20250704	C	23550.0	5107.779407715072	1029.8
20250704	C	23600.0	4961.08117981884	931.8
20250704	C	23650.0	4809.8475610603355	840.3
20250704	C	23700.0	4656.362048254075	754.4
20250704	C	23750.0	4497.218274472144	674.4
20250704	C	23800.0	4358.826033083432	599.4
20250704	C	23850.0	4196.235376086226	536.4
20250704	C	23900.0	4023.424403905696	473.9
20250704	C	23950.0	3850.9105655688027	417.9
20250704	C	24000.0	3674.657564656153	366.9
20250704	C	24050.0	3502.458144004851	320.9
20250704	C	24100.0	3330.445549060688	280.4
20250704	C	24150.0	3158.5628213717923	243.8
20250704	C	24200.0	2974.6339844236363	211.4
20250704	C	24250.0	2820.36379370355	186.2
20250704	C	24300.0	2657.516220186593	161.2
20250704	C	24350.0	2501.589619589131	139.7
20250704	C	24400.0	2350.6141314739575	120.8
20250704	C	24450.0	2186.5923977040193	104.7
20250704	C	24500.0	2045.8359721029824	90.8
20250704	C	24550.0	1909.5121967283346	79.2
20250704	C	24600.0	1775.2260595462083	68.8
20250704	C	24650.0	1644.5817361942613	60.3
20250704	C	24700.0	1515.778436566406	52.8
20250704	C	24750.0	1411.5330750397345	47.8
20250704	C	24800.0	1313.523999276321	42.3
20250704	C	24850.0	1218.8669113733038	37.3
20250704	C	24900.0	1130.9745806338601	33.3
20250704	C	24950.0	1067.971046857559	29.8
20250704	C	25000.0	986.6831923665508	26.8
20250704	C	25050.0	908.6706107855697	24.3
20250704	C	25100.0	834.2469584608219	22.3
20250704	C	25150.0	759.8928557155243	20.3
20250704	C	25200.0	685.4931018864346	18.3
20250704	C	25250.0	628.8796990997428	16.8
20250704	C	25300.0	597.6802556143829	15.8
20250704	C	25350.0	520.2672309161661	14.3
20250704	C	25400.0	478.3213632976464	13.3
20250704	C	25450.0	448.42605297948967	12.3
20250704	C	25500.0	420.1576374252064	11.9
20250704	C	25550.0	382.70017118477176	11.4
20250704	C	25600.0	365.4438550150236	10.9
20250704	C	25650.0	313.00761759309603	9.4
20250704	C	25700.0	260.6052486496133	7.9
20250704	C	25750.0	215.917817931794	6.9
20250704	C	25800.0	171.41157196347476	5.9
20250704	C	25850.0	156.48737863514103	4.9
20250704	C	25900.0	146.21816599354833	4.4
20250704	C	25950.0	136.00401803224403	3.9
20250704	C	26000.0	42.26280017718319	3.4
20250704	C	26050.0	30.68887910206098	2.9
20250704	C	26100.0	27.508202228903308	2.4
20250704	C	26150.0	24.333749853149587	1.9
20250704	C	26200.0	21.20318691354	1.5
20250704	C	26250.0	18.48150369248	1.5
20250704	C	26300.0	14.840488626260004	1.0
20250704	C	26350.0	12.119344254945002	1.0
20250704	C	26400.0	9.398662455440002	1.0
20250704	C	26450.0	5.767980403185001	0.5
20250704	C	26500.0	3.6364456025200003	0.5
20250704	C	26550.0	3.033738270865	0.5
20250704	C	26600.0	2.78369933656	0.5
20250704	C	26650.0	2.53253390617	0.5
20250704	C	26700.0	2.2818010973150002	0.5
20250704	C	26750.0	2.0315038854600003	0.5
20250704	C	26800.0	0.615755	-0.0
20250711	C	20800.0	7760.601471676355	12057.0
20250711	C	20850.0	7749.4792801080985	11818.6
20250711	C	20900.0	7737.564339968414	11581.1
20250711	C	20950.0	7724.853893986684	11344.6
20250711	C	21000.0	7710.487851364904	11110.1
20250711	C	21050.0	7695.6998742664155	10876.1
20250711	C	21100.0	7680.106431336276	10643.1
20250711	C	21150.0	7664.086952498355	10410.6
20250711	C	21200.0	7616.777716225586	10179.0
20250711	C	21250.0	7598.61236127727	9948.6
20250711	C	21300.0	7580.094246081495	9718.6
20250711	C	21350.0	7561.121528118178	9489.1
20250711	C	21400.0	7540.787209035309	9261.2
20250711	C	21450.0	7520.780969175222	9034.1
20250711	C	21500.0	7501.746737530415	8807.6
20250711	C	21550.0	7481.672526681244	8582.6
20250711	C	21600.0	7460.884030101341	8358.5
20250711	C	21650.0	7439.309928199258	8135.7
20250711	C	21700.0	7407.0433328369945	7913.6
20250711	C	21750.0	7383.563853252705	7693.1
20250711	C	21800.0	7351.290945419686	7478.1
20250711	C	21850.0	7320.486603924122	7260.1
20250711	C	21900.0	7287.989961570862	7044.1
20250711	C	21950.0	7254.756807934749	6829.1
20250711	C	22000.0	7218.9100157102	6616.0
20250711	C	22050.0	7182.812886473157	6404.6
20250711	C	22100.0	7145.550750891445	6194.6
20250711	C	22150.0	7106.702751367279	5986.5
20250711	C	22200.0	7067.5940644977245	5780.6
20250711	C	22250.0	7025.568318695819	5576.5
20250711	C	22300.0	6981.795775113516	5374.6
20250711	C	22350.0	6936.545983396243	5174.5
